时间单元,频率单元
418,34
418,35
418,36
418,37
418,38
418,39
418,42
418,43
418,44
418,49
418,50
418,51
418,72
418,73
418,74
418,76
418,77
418,78
418,79
418,80
418,81
418,82
418,83
418,84
418,85
418,86
418,87
418,88
418,89
418,90
418,92
418,93
418,94
419,0
419,1
419,2
419,22
419,23
419,24
419,30
419,31
419,32
419,33
419,34
419,35
419,36
419,37
419,38
419,39
419,72
419,73
419,74
419,76
419,77
419,78
419,79
419,80
419,81
419,82
419,83
419,84
419,85
419,86
419,87
419,88
419,89
419,90
419,92
419,93
419,94
420,22
420,23
420,24
420,76
420,77
420,78
420,79
420,80
420,81
420,82
420,83
420,84
420,85
420,86
420,87
420,88
420,89
420,90
420,94
420,95
420,96
421,17
421,18
421,19
421,21
421,22
421,23
421,41
421,42
421,43
421,44
421,45
421,46
421,49
421,50
421,51
421,94
421,95
421,96
422,17
422,18
422,19
422,21
422,22
422,23
422,41
422,42
422,43
422,44
422,45
422,46
422,49
422,50
422,51
423,25
423,26
423,27
423,28
423,29
423,30
423,31
423,32
423,33
423,34
423,35
423,36
423,37
423,38
423,39
423,43
423,44
423,45
424,5
424,6
424,7
424,8
424,9
424,10
424,11
424,12
424,13
424,14
424,15
424,16
424,17
424,18
424,19
424,25
424,26
424,27
424,28
424,29
424,30
424,31
424,32
424,33
424,34
424,35
424,36
424,37
424,38
424,39
424,43
424,44
424,45
424,70
424,71
424,72
424,78
424,79
424,80
424,81
424,82
424,83
424,84
424,85
424,86
424,87
424,88
424,89
424,90
424,91
424,92
425,0
425,1
425,2
425,5
425,6
425,7
425,8
425,9
425,10
425,11
425,12
425,13
425,14
425,15
425,16
425,17
425,18
425,19
425,25
425,26
425,27
425,28
425,29
425,30
425,31
425,32
425,33
425,34
425,35
425,36
425,37
425,38
425,39
425,42
425,43
425,44
425,52
425,53
425,54
425,55
425,56
425,57
425,58
425,59
425,60
425,61
425,62
425,63
425,64
425,65
425,66
425,70
425,71
425,72
425,78
425,79
425,80
425,81
425,82
425,83
425,84
425,85
425,86
425,87
425,88
425,89
425,90
425,91
425,92
426,0
426,1
426,2
426,5
426,6
426,7
426,8
426,9
426,10
426,11
426,12
426,13
426,14
426,15
426,16
426,17
426,18
426,19
426,21
426,22
426,23
426,42
426,43
426,44
426,52
426,53
426,54
426,55
426,56
426,57
426,58
426,59
426,60
426,61
426,62
426,63
426,64
426,65
426,66
426,70
426,71
426,72
426,78
426,79
426,80
426,81
426,82
426,83
426,84
426,85
426,86
426,87
426,88
426,89
426,90
426,91
426,92
426,93
426,94
426,95
426,96
426,97
426,98
427,6
427,7
427,8
427,9
427,10
427,11
427,12
427,13
427,14
427,15
427,16
427,17
427,18
427,19
427,20
427,21
427,22
427,23
427,42
427,43
427,44
427,49
427,50
427,51
427,52
427,53
427,54
427,55
427,56
427,57
427,58
427,59
427,60
427,61
427,62
427,63
427,64
427,65
427,66
427,70
427,71
427,72
427,76
427,77
427,78
427,79
427,80
427,81
427,82
427,83
427,84
427,85
427,86
427,87
427,88
427,89
427,90
427,93
427,94
427,95
427,96
427,97
427,98
428,0
428,1
428,2
428,6
428,7
428,8
428,9
428,10
428,11
428,12
428,13
428,14
428,15
428,16
428,17
428,18
428,19
428,20
428,42
428,43
428,44
428,49
428,50
428,51
428,55
428,56
428,57
428,58
428,59
428,60
428,61
428,62
428,63
428,64
428,65
428,66
428,67
428,68
428,69
428,72
428,73
428,74
428,76
428,77
428,78
428,79
428,80
428,81
428,82
428,83
428,84
428,85
428,86
428,87
428,88
428,89
428,90
428,92
428,93
428,94
429,0
429,1
429,2
429,6
429,7
429,8
429,9
429,10
429,11
429,12
429,13
429,14
429,15
429,16
429,17
429,18
429,19
429,20
429,22
429,23
429,24
429,55
429,56
429,57
429,58
429,59
429,60
429,61
429,62
429,63
429,64
429,65
429,66
429,67
429,68
429,69
429,72
429,73
429,74
429,76
429,77
429,78
429,79
429,80
429,81
429,82
429,83
429,84
429,85
429,86
429,87
429,88
429,89
429,90
429,92
429,93
429,94
430,22
430,23
430,24
430,31
430,32
430,33
430,34
430,35
430,36
430,37
430,38
430,39
430,40
430,55
430,56
430,57
430,58
430,59
430,60
430,61
430,62
430,63
430,64
430,65
430,66
430,67
430,68
430,69
430,94
430,95
430,96
431,21
431,22
431,23
431,31
431,32
431,33
431,34
431,35
431,36
431,37
431,38
431,39
431,40
431,41
431,42
431,43
431,44
431,45
431,46
431,49
431,50
431,51
431,94
431,95
431,96
432,21
432,22
432,23
432,31
432,32
432,33
432,34
432,35
432,36
432,37
432,38
432,39
432,40
432,41
432,42
432,43
432,44
432,45
432,46
432,49
432,50
432,51
432,52
432,53
432,54
432,55
432,56
432,57
432,58
432,59
432,60
432,61
433,31
433,32
433,33
433,34
433,35
433,36
433,37
433,38
433,39
433,40
433,43
433,44
433,45
433,52
433,53
433,54
433,55
433,56
433,57
433,58
433,59
433,60
433,61
433,73
433,74
433,75
434,31
434,32
434,33
434,34
434,35
434,36
434,37
434,38
434,39
434,40
434,43
434,44
434,45
434,52
434,53
434,54
434,55
434,56
434,57
434,58
434,59
434,60
434,61
434,70
434,71
434,72
434,73
434,74
434,75
435,0
435,1
435,2
435,42
435,43
435,44
435,52
435,53
435,54
435,55
435,56
435,57
435,58
435,59
435,60
435,61
435,70
435,71
435,72
436,0
436,1
436,2
436,21
436,22
436,23
436,42
436,43
436,44
436,52
436,53
436,54
436,55
436,56
436,57
436,58
436,59
436,60
436,61
436,70
436,71
436,72
436,75
436,76
436,77
436,78
436,79
436,80
436,81
436,82
436,83
436,84
436,85
436,86
436,87
436,88
436,89
436,93
436,94
436,95
436,96
436,97
436,98
437,21
437,22
437,23
437,42
437,43
437,44
437,70
437,71
437,72
437,75
437,76
437,77
437,78
437,79
437,80
437,81
437,82
437,83
437,84
437,85
437,86
437,87
437,88
437,89
437,93
437,94
437,95
437,96
437,97
437,98
438,0
438,1
438,2
438,42
438,43
438,44
438,72
438,73
438,74
438,75
438,76
438,77
438,78
438,79
438,80
438,81
438,82
438,83
438,84
438,85
438,86
438,87
438,88
438,89
438,92
438,93
438,94
439,0
439,1
439,2
439,22
439,23
439,24
439,55
439,56
439,57
439,58
439,59
439,60
439,61
439,62
439,63
439,64
439,65
439,66
439,67
439,68
439,69
439,72
439,73
439,74
439,92
439,93
439,94
440,10
440,11
440,12
440,13
440,14
440,15
440,16
440,17
440,18
440,19
440,22
440,23
440,24
440,55
440,56
440,57
440,58
440,59
440,60
440,61
440,62
440,63
440,64
440,65
440,66
440,67
440,68
440,69
440,94
440,95
440,96
441,10
441,11
441,12
441,13
441,14
441,15
441,16
441,17
441,18
441,19
441,21
441,22
441,23
441,24
441,25
441,26
441,41
441,42
441,43
441,44
441,45
441,46
441,49
441,50
441,51
441,55
441,56
441,57
441,58
441,59
441,60
441,61
441,62
441,63
441,64
441,65
441,66
441,67
441,68
441,69
441,94
441,95
441,96
442,10
442,11
442,12
442,13
442,14
442,15
442,16
442,17
442,18
442,19
442,21
442,22
442,23
442,24
442,25
442,26
442,41
442,42
442,43
442,44
442,45
442,46
442,49
442,50
442,51
443,10
443,11
443,12
443,13
443,14
443,15
443,16
443,17
443,18
443,19
443,26
443,27
443,28
443,29
443,30
443,31
443,32
443,33
443,34
443,35
443,36
443,37
443,38
443,39
443,40
443,43
443,44
443,45
443,73
443,74
443,75
444,10
444,11
444,12
444,13
444,14
444,15
444,16
444,17
444,18
444,19
444,26
444,27
444,28
444,29
444,30
444,31
444,32
444,33
444,34
444,35
444,36
444,37
444,38
444,39
444,40
444,43
444,44
444,45
444,70
444,71
444,72
444,73
444,74
444,75
445,0
445,1
445,2
445,26
445,27
445,28
445,29
445,30
445,31
445,32
445,33
445,34
445,35
445,36
445,37
445,38
445,39
445,40
445,42
445,43
445,44
445,45
445,46
445,47
445,70
445,71
445,72
446,0
446,1
446,2
446,21
446,22
446,23
446,42
446,43
446,44
446,45
446,46
446,47
446,70
446,71
446,72
446,96
446,97
446,98
447,21
447,22
447,23
447,30
447,31
447,32
447,33
447,34
447,35
447,36
447,37
447,38
447,39
447,40
447,41
447,42
447,43
447,44
447,70
447,71
447,72
447,96
447,97
447,98
448,0
448,1
448,2
448,30
448,31
448,32
448,33
448,34
448,35
448,36
448,37
448,38
448,39
448,40
448,41
448,42
448,43
448,44
448,72
448,73
448,74
448,92
448,93
448,94
449,0
449,1
449,2
449,22
449,23
449,24
449,30
449,31
449,32
449,33
449,34
449,35
449,36
449,37
449,38
449,39
449,40
449,41
449,42
449,43
449,44
449,72
449,73
449,74
449,92
449,93
449,94
450,22
450,23
450,24
450,30
450,31
450,32
450,33
450,34
450,35
450,36
450,37
450,38
450,39
450,91
450,92
450,93
450,94
450,95
450,96
451,21
451,22
451,23
451,24
451,25
451,26
451,27
451,28
451,29
451,30
451,31
451,32
451,33
451,34
451,35
451,36
451,37
451,38
451,39
451,41
451,42
451,43
451,44
451,45
451,46
451,49
451,50
451,51
451,52
451,53
451,54
451,55
451,56
451,57
451,58
451,59
451,60
451,61
451,91
451,92
451,93
451,94
451,95
451,96
452,21
452,22
452,23
452,24
452,25
452,26
452,27
452,28
452,29
452,30
452,31
452,32
452,33
452,34
452,35
452,36
452,37
452,38
452,39
452,41
452,42
452,43
452,44
452,45
452,46
452,49
452,50
452,51
452,52
452,53
452,54
452,55
452,56
452,57
452,58
452,59
452,60
452,61
453,30
453,31
453,32
453,33
453,34
453,35
453,36
453,37
453,38
453,39
453,43
453,44
453,45
453,52
453,53
453,54
453,55
453,56
453,57
453,58
453,59
453,60
453,61
453,73
453,74
453,75
454,30
454,31
454,32
454,33
454,34
454,35
454,36
454,37
454,38
454,39
454,43
454,44
454,45
454,52
454,53
454,54
454,55
454,56
454,57
454,58
454,59
454,60
454,61
454,73
454,74
454,75
455,0
455,1
455,2
455,42
455,43
455,44
455,45
455,46
455,47
455,52
455,53
455,54
455,55
455,56
455,57
455,58
455,59
455,60
455,61
455,67
455,68
455,69
456,0
456,1
456,2
456,21
456,22
456,23
456,42
456,43
456,44
456,45
456,46
456,47
456,67
456,68
456,69
456,70
456,71
456,72
456,96
456,97
456,98
457,6
457,7
457,8
457,9
457,10
457,11
457,12
457,13
457,14
457,15
457,16
457,17
457,18
457,19
457,20
457,21
457,22
457,23
457,70
457,71
457,72
457,96
457,97
457,98
458,0
458,1
458,2
458,6
458,7
458,8
458,9
458,10
458,11
458,12
458,13
458,14
458,15
458,16
458,17
458,18
458,19
458,20
458,72
458,73
458,74
458,76
458,77
458,78
458,79
458,80
458,81
458,82
458,83
458,84
458,85
458,86
458,87
458,88
458,89
458,90
458,92
458,93
458,94
459,0
459,1
459,2
459,6
459,7
459,8
459,9
459,10
459,11
459,12
459,13
459,14
459,15
459,16
459,17
459,18
459,19
459,20
459,22
459,23
459,24
459,27
459,28
459,29
459,72
459,73
459,74
459,76
459,77
459,78
459,79
459,80
459,81
459,82
459,83
459,84
459,85
459,86
459,87
459,88
459,89
459,90
459,92
459,93
459,94
460,22
460,23
460,24
460,27
460,28
460,29
460,76
460,77
460,78
460,79
460,80
460,81
460,82
460,83
460,84
460,85
460,86
460,87
460,88
460,89
460,90
460,91
460,92
460,93
460,94
460,95
460,96
461,21
461,22
461,23
461,24
461,25
461,26
461,27
461,28
461,29
461,41
461,42
461,43
461,49
461,50
461,51
461,76
461,77
461,78
461,79
461,80
461,81
461,82
461,83
461,84
461,85
461,86
461,87
461,88
461,89
461,90
461,91
461,92
461,93
461,94
461,95
461,96
462,21
462,22
462,23
462,24
462,25
462,26
462,27
462,28
462,29
462,41
462,42
462,43
462,49
462,50
462,51
462,52
462,53
462,54
462,55
462,56
462,57
462,58
462,59
462,60
462,61
462,62
462,63
462,64
462,65
462,66
462,76
462,77
462,78
462,79
462,80
462,81
462,82
462,83
462,84
462,85
462,86
462,87
462,88
462,89
462,90
463,43
463,44
463,45
463,52
463,53
463,54
463,55
463,56
463,57
463,58
463,59
463,60
463,61
463,62
463,63
463,64
463,65
463,66
463,73
463,74
463,75
463,76
463,77
463,78
463,79
463,80
463,81
463,82
463,83
463,84
463,85
463,86
463,87
463,88
463,89
463,90
464,43
464,44
464,45
464,52
464,53
464,54
464,55
464,56
464,57
464,58
464,59
464,60
464,61
464,62
464,63
464,64
464,65
464,66
464,73
464,74
464,75
465,0
465,1
465,2
465,42
465,43
465,44
465,45
465,46
465,47
465,67
465,68
465,69
466,0
466,1
466,2
466,25
466,26
466,27
466,28
466,29
466,30
466,31
466,32
466,33
466,34
466,35
466,36
466,37
466,38
466,39
466,42
466,43
466,44
466,45
466,46
466,47
466,67
466,68
466,69
466,70
466,71
466,72
466,96
466,97
466,98
467,5
467,6
467,7
467,8
467,9
467,10
467,11
467,12
467,13
467,14
467,15
467,16
467,17
467,18
467,19
467,25
467,26
467,27
467,28
467,29
467,30
467,31
467,32
467,33
467,34
467,35
467,36
467,37
467,38
467,39
467,70
467,71
467,72
467,96
467,97
467,98
468,0
468,1
468,2
468,5
468,6
468,7
468,8
468,9
468,10
468,11
468,12
468,13
468,14
468,15
468,16
468,17
468,18
468,19
468,25
468,26
468,27
468,28
468,29
468,30
468,31
468,32
468,33
468,34
468,35
468,36
468,37
468,38
468,39
468,52
468,53
468,54
468,55
468,56
468,57
468,58
468,59
468,60
468,61
468,62
468,63
468,64
468,65
468,66
468,72
468,73
468,74
468,92
468,93
468,94
469,0
469,1
469,2
469,5
469,6
469,7
469,8
469,9
469,10
469,11
469,12
469,13
469,14
469,15
469,16
469,17
469,18
469,19
469,22
469,23
469,24
469,27
469,28
469,29
469,52
469,53
469,54
469,55
469,56
469,57
469,58
469,59
469,60
469,61
469,62
469,63
469,64
469,65
469,66
469,72
469,73
469,74
469,92
469,93
469,94
470,6
470,7
470,8
470,9
470,10
470,11
470,12
470,13
470,14
470,15
470,16
470,17
470,18
470,19
470,20
470,22
470,23
470,24
470,27
470,28
470,29
470,52
470,53
470,54
470,55
470,56
470,57
470,58
470,59
470,60
470,61
470,62
470,63
470,64
470,65
470,66
470,76
470,77
470,78
470,79
470,80
470,81
470,82
470,83
470,84
470,85
470,86
470,87
470,88
470,89
470,90
470,91
470,92
470,93
470,94
470,95
470,96
471,6
471,7
471,8
471,9
471,10
471,11
471,12
471,13
471,14
471,15
471,16
471,17
471,18
471,19
471,20
471,21
471,22
471,23
471,24
471,25
471,26
471,27
471,28
471,29
471,41
471,42
471,43
471,49
471,50
471,51
471,55
471,56
471,57
471,58
471,59
471,60
471,61
471,62
471,63
471,64
471,65
471,66
471,67
471,68
471,69
471,76
471,77
471,78
471,79
471,80
471,81
471,82
471,83
471,84
471,85
471,86
471,87
471,88
471,89
471,90
471,91
471,92
471,93
471,94
471,95
471,96
472,6
472,7
472,8
472,9
472,10
472,11
472,12
472,13
472,14
472,15
472,16
472,17
472,18
472,19
472,20
472,21
472,22
472,23
472,24
472,25
472,26
472,27
472,28
472,29
472,41
472,42
472,43
472,49
472,50
472,51
472,55
472,56
472,57
472,58
472,59
472,60
472,61
472,62
472,63
472,64
472,65
472,66
472,67
472,68
472,69
472,76
472,77
472,78
472,79
472,80
472,81
472,82
472,83
472,84
472,85
472,86
472,87
472,88
472,89
472,90
473,43
473,44
473,45
473,55
473,56
473,57
473,58
473,59
473,60
473,61
473,62
473,63
473,64
473,65
473,66
473,67
473,68
473,69
473,73
473,74
473,75
474,43
474,44
474,45
474,73
474,74
474,75
475,0
475,1
475,2
475,42
475,43
475,44
475,45
475,46
475,47
475,67
475,68
475,69
476,0
476,1
476,2
476,42
476,43
476,44
476,45
476,46
476,47
476,67
476,68
476,69
476,70
476,71
476,72
476,96
476,97
476,98
477,30
477,31
477,32
477,33
477,34
477,35
477,36
477,37
477,38
477,39
477,40
477,41
477,42
477,43
477,44
477,70
477,71
477,72
477,96
477,97
477,98
478,0
478,1
478,2
478,6
478,7
478,8
478,9
478,10
478,11
478,12
478,13
478,14
478,15
478,30
478,31
478,32
478,33
478,34
478,35
478,36
478,37
478,38
478,39
478,40
478,41
478,42
478,43
478,44
478,47
478,48
478,49
478,72
478,73
478,74
478,92
478,93
478,94
479,0
479,1
479,2
479,6
479,7
479,8
479,9
479,10
479,11
479,12
479,13
479,14
479,15
479,22
479,23
479,24
479,27
479,28
479,29
479,30
479,31
479,32
479,33
479,34
479,35
479,36
479,37
479,38
479,39
479,40
479,41
479,42
479,43
479,44
479,47
479,48
479,49
479,72
479,73
479,74
479,92
479,93
479,94
480,6
480,7
480,8
480,9
480,10
480,11
480,12
480,13
480,14
480,15
480,22
480,23
480,24
480,27
480,28
480,29
480,30
480,31
480,32
480,33
480,34
480,35
480,36
480,37
480,38
480,39
480,91
480,92
480,93
480,94
480,95
480,96
481,6
481,7
481,8
481,9
481,10
481,11
481,12
481,13
481,14
481,15
481,21
481,22
481,23
481,24
481,25
481,26
481,27
481,28
481,29
481,30
481,31
481,32
481,33
481,34
481,35
481,36
481,37
481,38
481,39
481,49
481,50
481,51
481,91
481,92
481,93
481,94
481,95
481,96
482,0
482,1
482,2
482,6
482,7
482,8
482,9
482,10
482,11
482,12
482,13
482,14
482,15
482,21
482,22
482,23
482,24
482,25
482,26
482,27
482,28
482,29
482,30
482,31
482,32
482,33
482,34
482,35
482,36
482,37
482,38
482,39
482,49
482,50
482,51
483,0
483,1
483,2
483,30
483,31
483,32
483,33
483,34
483,35
483,36
483,37
483,38
483,39
483,43
483,44
483,45
483,73
483,74
483,75
484,30
484,31
484,32
484,33
484,34
484,35
484,36
484,37
484,38
484,39
484,43
484,44
484,45
484,73
484,74
484,75
484,95
484,96
484,97
485,0
485,1
485,2
485,42
485,43
485,44
485,45
485,46
485,47
485,50
485,51
485,52
485,53
485,54
485,55
485,56
485,57
485,58
485,59
485,60
485,61
485,62
485,63
485,64
485,67
485,68
485,69
485,75
485,76
485,77
485,78
485,79
485,80
485,81
485,82
485,83
485,84
485,95
485,96
485,97
486,0
486,1
486,2
486,26
486,27
486,28
486,29
486,30
486,31
486,32
486,33
486,34
486,35
486,36
486,37
486,38
486,39
486,40
486,42
486,43
486,44
486,45
486,46
486,47
486,50
486,51
486,52
486,53
486,54
486,55
486,56
486,57
486,58
486,59
486,60
486,61
486,62
486,63
486,64
486,67
486,68
486,69
486,70
486,71
486,72
486,75
486,76
486,77
486,78
486,79
486,80
486,81
486,82
486,83
486,84
486,96
486,97
486,98
487,26
487,27
487,28
487,29
487,30
487,31
487,32
487,33
487,34
487,35
487,36
487,37
487,38
487,39
487,40
487,50
487,51
487,52
487,53
487,54
487,55
487,56
487,57
487,58
487,59
487,60
487,61
487,62
487,63
487,64
487,70
487,71
487,72
487,75
487,76
487,77
487,78
487,79
487,80
487,81
487,82
487,83
487,84
487,96
487,97
487,98
488,26
488,27
488,28
488,29
488,30
488,31
488,32
488,33
488,34
488,35
488,36
488,37
488,38
488,39
488,40
488,47
488,48
488,49
488,72
488,73
488,74
488,75
488,76
488,77
488,78
488,79
488,80
488,81
488,82
488,83
488,84
488,92
488,93
488,94
489,22
489,23
489,24
489,27
489,28
489,29
489,47
489,48
489,49
489,72
489,73
489,74
489,75
489,76
489,77
489,78
489,79
489,80
489,81
489,82
489,83
489,84
489,92
489,93
489,94
490,22
490,23
490,24
490,27
490,28
490,29
490,30
490,31
490,32
490,33
490,34
490,35
490,36
490,37
490,38
490,39
490,40
490,41
490,42
490,43
490,44
490,91
490,92
490,93
490,94
490,95
490,96
491,21
491,22
491,23
491,24
491,25
491,26
491,27
491,28
491,29
491,30
491,31
491,32
491,33
491,34
491,35
491,36
491,37
491,38
491,39
491,40
491,41
491,42
491,43
491,44
491,49
491,50
491,51
491,91
491,92
491,93
491,94
491,95
491,96
492,0
492,1
492,2
492,21
492,22
492,23
492,24
492,25
492,26
492,27
492,28
492,29
492,30
492,31
492,32
492,33
492,34
492,35
492,36
492,37
492,38
492,39
492,40
492,41
492,42
492,43
492,44
492,46
492,47
492,48
492,49
492,50
492,51
493,0
493,1
493,2
493,43
493,44
493,45
493,46
493,47
493,48
493,73
493,74
493,75
494,43
494,44
494,45
494,73
494,74
494,75
494,95
494,96
494,97
495,0
495,1
495,2
495,3
495,4
495,5
495,6
495,7
495,8
495,9
495,10
495,11
495,12
495,13
495,14
495,15
495,16
495,17
495,42
495,43
495,44
495,45
495,46
495,47
495,67
495,68
495,69
495,95
495,96
495,97
496,0
496,1
496,2
496,3
496,4
496,5
496,6
496,7
496,8
496,9
496,10
496,11
496,12
496,13
496,14
496,15
496,16
496,17
496,42
496,43
496,44
496,45
496,46
496,47
496,67
496,68
496,69
496,70
496,71
496,72
496,96
496,97
496,98
497,3
497,4
497,5
497,6
497,7
497,8
497,9
497,10
497,11
497,12
497,13
497,14
497,15
497,16
497,17
497,24
497,25
497,26
497,52
497,53
497,54
497,55
497,56
497,57
497,58
497,59
497,60
497,61
497,70
497,71
497,72
497,96
497,97
497,98
498,24
498,25
498,26
498,47
498,48
498,49
498,52
498,53
498,54
498,55
498,56
498,57
498,58
498,59
498,60
498,61
498,72
498,73
498,74
498,92
498,93
498,94
499,22
499,23
499,24
499,27
499,28
499,29
499,47
499,48
499,49
499,52
499,53
499,54
499,55
499,56
499,57
499,58
499,59
499,60
499,61
499,72
499,73
499,74
499,92
499,93
499,94
500,6
500,7
500,8
500,9
500,10
500,11
500,12
500,13
500,14
500,15
500,16
500,17
500,18
500,19
500,20
500,22
500,23
500,24
500,27
500,28
500,29
500,52
500,53
500,54
500,55
500,56
500,57
500,58
500,59
500,60
500,61
500,91
500,92
500,93
500,94
500,95
500,96
501,6
501,7
501,8
501,9
501,10
501,11
501,12
501,13
501,14
501,15
501,16
501,17
501,18
501,19
501,20
501,21
501,22
501,23
501,24
501,25
501,26
501,27
501,28
501,29
501,49
501,50
501,51
501,52
501,53
501,54
501,55
501,56
501,57
501,58
501,59
501,60
501,61
501,76
501,77
501,78
501,79
501,80
501,81
501,82
501,83
501,84
501,85
501,86
501,87
501,88
501,89
501,90
501,91
501,92
501,93
501,94
501,95
501,96
502,0
502,1
502,2
502,6
502,7
502,8
502,9
502,10
502,11
502,12
502,13
502,14
502,15
502,16
502,17
502,18
502,19
502,20
502,21
502,22
502,23
502,24
502,25
502,26
502,27
502,28
502,29
502,46
502,47
502,48
502,49
502,50
502,51
502,76
502,77
502,78
502,79
502,80
502,81
502,82
502,83
502,84
502,85
502,86
502,87
502,88
502,89
502,90
503,0
503,1
503,2
503,46
503,47
503,48
503,73
503,74
503,75
503,76
503,77
503,78
503,79
503,80
503,81
503,82
503,83
503,84
503,85
503,86
503,87
503,88
503,89
503,90
504,73
504,74
504,75
504,76
504,77
504,78
504,79
504,80
504,81
504,82
504,83
504,84
504,85
504,86
504,87
504,88
504,89
504,90
504,95
504,96
504,97
505,0
505,1
505,2
505,10
505,11
505,12
505,13
505,14
505,15
505,16
505,17
505,18
505,19
505,42
505,43
505,44
505,45
505,46
505,47
505,52
505,53
505,54
505,55
505,56
505,57
505,58
505,59
505,60
505,61
505,62
505,63
505,64
505,65
505,66
505,67
505,68
505,69
505,76
505,77
505,78
505,79
505,80
505,81
505,82
505,83
505,84
505,85
505,86
505,87
505,88
505,89
505,90
505,95
505,96
505,97
506,0
506,1
506,2
506,10
506,11
506,12
506,13
506,14
506,15
506,16
506,17
506,18
506,19
506,42
506,43
506,44
506,45
506,46
506,47
506,52
506,53
506,54
506,55
506,56
506,57
506,58
506,59
506,60
506,61
506,62
506,63
506,64
506,65
506,66
506,67
506,68
506,69
506,70
506,71
506,72
506,76
506,77
506,78
506,79
506,80
506,81
506,82
506,83
506,84
506,85
506,86
506,87
506,88
506,89
506,90
507,10
507,11
507,12
507,13
507,14
507,15
507,16
507,17
507,18
507,19
507,24
507,25
507,26
507,52
507,53
507,54
507,55
507,56
507,57
507,58
507,59
507,60
507,61
507,62
507,63
507,64
507,65
507,66
507,70
507,71
507,72
507,91
507,92
507,93
508,10
508,11
508,12
508,13
508,14
508,15
508,16
508,17
508,18
508,19
508,24
508,25
508,26
508,47
508,48
508,49
508,72
508,73
508,74
508,91
508,92
508,93
509,10
509,11
509,12
509,13
509,14
509,15
509,16
509,17
509,18
509,19
509,27
509,28
509,29
509,47
509,48
509,49
509,72
509,73
509,74
510,5
510,6
510,7
510,8
510,9
510,10
510,11
510,12
510,13
510,14
510,15
510,16
510,17
510,18
510,19
510,27
510,28
510,29
510,67
510,68
510,69
510,91
510,92
510,93
510,94
510,95
510,96
511,5
511,6
511,7
511,8
511,9
511,10
511,11
511,12
511,13
511,14
511,15
511,16
511,17
511,18
511,19
511,24
511,25
511,26
511,27
511,28
511,29
511,52
511,53
511,54
511,55
511,56
511,57
511,58
511,59
511,60
511,61
511,62
511,63
511,64
511,65
511,66
511,67
511,68
511,69
511,91
511,92
511,93
511,94
511,95
511,96
512,0
512,1
512,2
512,5
512,6
512,7
512,8
512,9
512,10
512,11
512,12
512,13
512,14
512,15
512,16
512,17
512,18
512,19
512,24
512,25
512,26
512,27
512,28
512,29
512,46
512,47
512,48
512,52
512,53
512,54
512,55
512,56
512,57
512,58
512,59
512,60
512,61
512,62
512,63
512,64
512,65
512,66
513,0
513,1
513,2
513,6
513,7
513,8
513,9
513,10
513,11
513,12
513,13
513,14
513,15
513,16
513,17
513,18
513,19
513,20
513,46
513,47
513,48
513,52
513,53
513,54
513,55
513,56
513,57
513,58
513,59
513,60
513,61
513,62
513,63
513,64
513,65
513,66
513,73
513,74
513,75
513,76
513,77
513,78
513,79
513,80
513,81
513,82
513,83
513,84
513,85
513,86
513,87
513,88
513,89
513,90
514,6
514,7
514,8
514,9
514,10
514,11
514,12
514,13
514,14
514,15
514,16
514,17
514,18
514,19
514,20
514,73
514,74
514,75
514,76
514,77
514,78
514,79
514,80
514,81
514,82
514,83
514,84
514,85
514,86
514,87
514,88
514,89
514,90
514,95
514,96
514,97
515,0
515,1
515,2
515,6
515,7
515,8
515,9
515,10
515,11
515,12
515,13
515,14
515,15
515,16
515,17
515,18
515,19
515,20
515,30
515,31
515,32
515,33
515,34
515,35
515,36
515,37
515,38
515,39
515,42
515,43
515,44
515,45
515,46
515,47
515,67
515,68
515,69
515,76
515,77
515,78
515,79
515,80
515,81
515,82
515,83
515,84
515,85
515,86
515,87
515,88
515,89
515,90
515,95
515,96
515,97
516,0
516,1
516,2
516,30
516,31
516,32
516,33
516,34
516,35
516,36
516,37
516,38
516,39
516,42
516,43
516,44
516,45
516,46
516,47
516,52
516,53
516,54
516,55
516,56
516,57
516,58
516,59
516,60
516,61
516,67
516,68
516,69
517,24
517,25
517,26
517,30
517,31
517,32
517,33
517,34
517,35
517,36
517,37
517,38
517,39
517,52
517,53
517,54
517,55
517,56
517,57
517,58
517,59
517,60
517,61
517,91
517,92
517,93
518,24
518,25
518,26
518,30
518,31
518,32
518,33
518,34
518,35
518,36
518,37
518,38
518,39
518,47
518,48
518,49
518,52
518,53
518,54
518,55
518,56
518,57
518,58
518,59
518,60
518,61
518,91
518,92
518,93
519,27
519,28
519,29
519,30
519,31
519,32
519,33
519,34
519,35
519,36
519,37
519,38
519,39
519,47
519,48
519,49
519,52
519,53
519,54
519,55
519,56
519,57
519,58
519,59
519,60
519,61
520,27
520,28
520,29
520,30
520,31
520,32
520,33
520,34
520,35
520,36
520,37
520,38
520,39
520,40
520,41
520,42
520,43
520,44
520,52
520,53
520,54
520,55
520,56
520,57
520,58
520,59
520,60
520,61
520,67
520,68
520,69
520,91
520,92
520,93
520,94
520,95
520,96
521,24
521,25
521,26
521,27
521,28
521,29
521,30
521,31
521,32
521,33
521,34
521,35
521,36
521,37
521,38
521,39
521,40
521,41
521,42
521,43
521,44
521,67
521,68
521,69
521,91
521,92
521,93
521,94
521,95
521,96
522,0
522,1
522,2
522,24
522,25
522,26
522,27
522,28
522,29
522,30
522,31
522,32
522,33
